timestamp,target,node_id,up,scrape_duration_s,scrape_samples_scraped,dcgm_gpu_metric_count,dcgm_metric_families_count
t0115,dcgm-gpu-node-11:9400,gpu-node-11,1,0.42,812,94,74
t0116,dcgm-gpu-node-00:9400,gpu-node-00,1,0.391,812,96,75
t0116,dcgm-gpu-node-01:9400,gpu-node-01,1,0.443,819,94,74
t0116,dcgm-gpu-node-02:9400,gpu-node-02,1,0.473,839,93,74
t0116,dcgm-gpu-node-03:9400,gpu-node-03,1,0.47,820,98,75
t0116,dcgm-gpu-node-04:9400,gpu-node-04,1,0.38,823,88,72
t0116,dcgm-gpu-node-05:9400,gpu-node-05,1,3.059,654,69,76
t0116,dcgm-gpu-node-06:9400,gpu-node-06,1,0.426,825,92,74
t0116,dcgm-gpu-node-07:9400,gpu-node-07,1,0.42,812,97,74
t0116,dcgm-gpu-node-08:9400,gpu-node-08,1,0.398,820,96,74
t0116,dcgm-gpu-node-09:9400,gpu-node-09,1,0.374,827,96,75
t0116,dcgm-gpu-node-10:9400,gpu-node-10,1,0.392,831,94,76
t0116,dcgm-gpu-node-11:9400,gpu-node-11,1,0.495,824,99,74
t0117,dcgm-gpu-node-00:9400,gpu-node-00,1,0.385,815,94,74
t0117,dcgm-gpu-node-01:9400,gpu-node-01,1,0.458,837,95,75
t0117,dcgm-gpu-node-02:9400,gpu-node-02,1,0.42,834,94,74
t0117,dcgm-gpu-node-03:9400,gpu-node-03,1,0.374,817,98,76
t0117,dcgm-gpu-node-04:9400,gpu-node-04,1,0.334,839,97,74
t0117,dcgm-gpu-node-05:9400,gpu-node-05,1,3.072,637,68,76
t0117,dcgm-gpu-node-06:9400,gpu-node-06,1,0.445,815,97,71
t0117,dcgm-gpu-node-07:9400,gpu-node-07,1,0.452,811,99,75
t0117,dcgm-gpu-node-08:9400,gpu-node-08,1,0.417,818,96,74
t0117,dcgm-gpu-node-09:9400,gpu-node-09,1,0.427,834,93,72
t0117,dcgm-gpu-node-10:9400,gpu-node-10,1,0.362,813,96,74
t0117,dcgm-gpu-node-11:9400,gpu-node-11,1,0.441,819,98,74
t0118,dcgm-gpu-node-00:9400,gpu-node-00,1,0.326,836,95,71
t0118,dcgm-gpu-node-01:9400,gpu-node-01,1,0.346,819,97,73
t0118,dcgm-gpu-node-02:9400,gpu-node-02,1,0.405,822,96,77
t0118,dcgm-gpu-node-03:9400,gpu-node-03,1,0.431,816,96,75
t0118,dcgm-gpu-node-04:9400,gpu-node-04,1,0.408,811,97,70
t0118,dcgm-gpu-node-05:9400,gpu-node-05,1,3.084,632,67,72
t0118,dcgm-gpu-node-06:9400,gpu-node-06,1,0.348,825,94,77
t0118,dcgm-gpu-node-07:9400,gpu-node-07,1,0.461,814,99,76
t0118,dcgm-gpu-node-08:9400,gpu-node-08,1,0.425,847,95,72
t0118,dcgm-gpu-node-09:9400,gpu-node-09,1,0.416,820,98,74
t0118,dcgm-gpu-node-10:9400,gpu-node-10,1,0.401,819,98,74
t0118,dcgm-gpu-node-11:9400,gpu-node-11,1,0.39,824,100,76
t0119,dcgm-gpu-node-00:9400,gpu-node-00,1,0.451,820,91,74
t0119,dcgm-gpu-node-01:9400,gpu-node-01,1,0.424,818,96,77
t0119,dcgm-gpu-node-02:9400,gpu-node-02,1,0.356,803,96,74
t0119,dcgm-gpu-node-03:9400,gpu-node-03,1,0.449,806,98,76
t0119,dcgm-gpu-node-04:9400,gpu-node-04,1,0.462,824,96,75
t0119,dcgm-gpu-node-05:9400,gpu-node-05,1,3.097,621,66,73
t0119,dcgm-gpu-node-06:9400,gpu-node-06,1,0.453,824,94,74
t0119,dcgm-gpu-node-07:9400,gpu-node-07,1,0.415,828,96,74
t0119,dcgm-gpu-node-08:9400,gpu-node-08,1,0.432,817,96,74
t0119,dcgm-gpu-node-09:9400,gpu-node-09,1,0.422,828,92,74
t0119,dcgm-gpu-node-10:9400,gpu-node-10,1,0.361,806,96,74
t0119,dcgm-gpu-node-11:9400,gpu-node-11,1,0.359,826,100,74
t0120,dcgm-gpu-node-00:9400,gpu-node-00,1,0.402,819,93,73
t0120,dcgm-gpu-node-01:9400,gpu-node-01,1,0.38,838,96,74
t0120,dcgm-gpu-node-02:9400,gpu-node-02,1,0.405,822,97,72
t0120,dcgm-gpu-node-03:9400,gpu-node-03,1,0.473,846,97,73
t0120,dcgm-gpu-node-04:9400,gpu-node-04,1,0.348,824,98,77
t0120,dcgm-gpu-node-05:9400,gpu-node-05,1,3.109,617,65,74
t0120,dcgm-gpu-node-06:9400,gpu-node-06,1,0.415,818,95,74
t0120,dcgm-gpu-node-07:9400,gpu-node-07,1,0.333,820,99,74
t0120,dcgm-gpu-node-08:9400,gpu-node-08,1,0.457,810,96,73
t0120,dcgm-gpu-node-09:9400,gpu-node-09,1,0.371,822,96,70
t0120,dcgm-gpu-node-10:9400,gpu-node-10,1,0.439,821,96,72
t0120,dcgm-gpu-node-11:9400,gpu-node-11,1,0.446,811,100,75
t0121,dcgm-gpu-node-00:9400,gpu-node-00,1,0.432,816,95,74
t0121,dcgm-gpu-node-01:9400,gpu-node-01,1,0.419,805,96,75
t0121,dcgm-gpu-node-02:9400,gpu-node-02,1,0.379,825,99,75
t0121,dcgm-gpu-node-03:9400,gpu-node-03,1,0.446,830,99,75
t0121,dcgm-gpu-node-04:9400,gpu-node-04,1,0.408,805,93,75
t0121,dcgm-gpu-node-05:9400,gpu-node-05,1,3.122,604,64,73
t0121,dcgm-gpu-node-06:9400,gpu-node-06,1,0.368,831,95,74
t0121,dcgm-gpu-node-07:9400,gpu-node-07,1,0.436,817,96,73
t0121,dcgm-gpu-node-08:9400,gpu-node-08,1,0.411,810,96,74
t0121,dcgm-gpu-node-09:9400,gpu-node-09,1,0.405,830,97,74
t0121,dcgm-gpu-node-10:9400,gpu-node-10,1,0.394,825,95,74
t0121,dcgm-gpu-node-11:9400,gpu-node-11,1,0.345,818,98,74
t0122,dcgm-gpu-node-00:9400,gpu-node-00,1,0.475,804,96,74
t0122,dcgm-gpu-node-01:9400,gpu-node-01,1,0.378,817,96,74
t0122,dcgm-gpu-node-02:9400,gpu-node-02,1,0.387,802,96,74
t0122,dcgm-gpu-node-03:9400,gpu-node-03,1,0.431,835,93,72
t0122,dcgm-gpu-node-04:9400,gpu-node-04,1,0.376,820,94,77
t0122,dcgm-gpu-node-05:9400,gpu-node-05,1,3.135,605,63,73
t0122,dcgm-gpu-node-06:9400,gpu-node-06,1,0.401,837,99,72
t0122,dcgm-gpu-node-07:9400,gpu-node-07,1,0.389,829,96,76
t0122,dcgm-gpu-node-08:9400,gpu-node-08,1,0.414,809,98,76
t0122,dcgm-gpu-node-09:9400,gpu-node-09,1,0.387,808,96,73
t0122,dcgm-gpu-node-10:9400,gpu-node-10,1,0.452,825,96,73
t0122,dcgm-gpu-node-11:9400,gpu-node-11,1,0.375,827,101,73
t0123,dcgm-gpu-node-00:9400,gpu-node-00,1,0.423,829,95,74
t0123,dcgm-gpu-node-01:9400,gpu-node-01,1,0.444,811,95,75
t0123,dcgm-gpu-node-02:9400,gpu-node-02,1,0.46,806,99,74
t0123,dcgm-gpu-node-03:9400,gpu-node-03,1,0.408,823,96,75
t0123,dcgm-gpu-node-04:9400,gpu-node-04,1,0.394,826,93,74
t0123,dcgm-gpu-node-05:9400,gpu-node-05,1,3.147,588,62,76
t0123,dcgm-gpu-node-06:9400,gpu-node-06,1,0.421,820,94,73
t0123,dcgm-gpu-node-07:9400,gpu-node-07,1,0.367,832,96,73
t0123,dcgm-gpu-node-08:9400,gpu-node-08,1,0.435,822,96,73
t0123,dcgm-gpu-node-09:9400,gpu-node-09,1,0.448,830,95,71
t0123,dcgm-gpu-node-10:9400,gpu-node-10,1,0.435,818,93,69
t0123,dcgm-gpu-node-11:9400,gpu-node-11,1,0.36,808,93,74
t0124,dcgm-gpu-node-00:9400,gpu-node-00,1,0.477,815,96,74
t0124,dcgm-gpu-node-01:9400,gpu-node-01,1,0.394,818,94,73
t0124,dcgm-gpu-node-02:9400,gpu-node-02,1,0.432,803,102,74
t0124,dcgm-gpu-node-03:9400,gpu-node-03,1,0.438,820,93,73
t0124,dcgm-gpu-node-04:9400,gpu-node-04,1,0.431,847,98,72
t0124,dcgm-gpu-node-05:9400,gpu-node-05,1,3.16,568,61,74
t0124,dcgm-gpu-node-06:9400,gpu-node-06,1,0.421,820,94,72
t0124,dcgm-gpu-node-07:9400,gpu-node-07,1,0.373,845,93,75
t0124,dcgm-gpu-node-08:9400,gpu-node-08,1,0.389,809,94,74
t0124,dcgm-gpu-node-09:9400,gpu-node-09,1,0.428,829,95,71
t0124,dcgm-gpu-node-10:9400,gpu-node-10,1,0.413,819,96,73
t0124,dcgm-gpu-node-11:9400,gpu-node-11,1,0.418,835,93,76
t0125,dcgm-gpu-node-00:9400,gpu-node-00,1,0.411,820,95,73
t0125,dcgm-gpu-node-01:9400,gpu-node-01,1,0.445,845,90,73
t0125,dcgm-gpu-node-02:9400,gpu-node-02,1,0.393,828,95,72
t0125,dcgm-gpu-node-03:9400,gpu-node-03,1,0.455,818,96,74
t0125,dcgm-gpu-node-04:9400,gpu-node-04,1,0.442,803,94,74
t0125,dcgm-gpu-node-05:9400,gpu-node-05,1,3.172,593,60,74
t0125,dcgm-gpu-node-06:9400,gpu-node-06,1,0.468,823,100,77
t0125,dcgm-gpu-node-07:9400,gpu-node-07,1,0.422,813,94,74
t0125,dcgm-gpu-node-08:9400,gpu-node-08,1,0.465,793,95,75
t0125,dcgm-gpu-node-09:9400,gpu-node-09,1,0.445,827,98,72
t0125,dcgm-gpu-node-10:9400,gpu-node-10,1,0.439,815,99,74
t0125,dcgm-gpu-node-11:9400,gpu-node-11,1,0.425,807,96,76
t0126,dcgm-gpu-node-00:9400,gpu-node-00,1,0.442,825,95,74
t0126,dcgm-gpu-node-01:9400,gpu-node-01,1,0.444,828,95,77
t0126,dcgm-gpu-node-02:9400,gpu-node-02,1,0.428,826,96,74
t0126,dcgm-gpu-node-03:9400,gpu-node-03,1,0.379,814,97,74
t0126,dcgm-gpu-node-04:9400,gpu-node-04,1,0.453,822,95,74
t0126,dcgm-gpu-node-05:9400,gpu-node-05,1,3.185,567,59,73
t0126,dcgm-gpu-node-06:9400,gpu-node-06,1,0.402,810,97,72
t0126,dcgm-gpu-node-07:9400,gpu-node-07,1,0.411,804,97,75
t0126,dcgm-gpu-node-08:9400,gpu-node-08,1,0.46,815,96,76
t0126,dcgm-gpu-node-09:9400,gpu-node-09,1,0.426,829,96,75
t0126,dcgm-gpu-node-10:9400,gpu-node-10,1,0.471,810,94,71
t0126,dcgm-gpu-node-11:9400,gpu-node-11,1,0.358,816,100,76
t0127,dcgm-gpu-node-00:9400,gpu-node-00,1,0.385,817,96,75
t0127,dcgm-gpu-node-01:9400,gpu-node-01,1,0.433,809,96,77
t0127,dcgm-gpu-node-02:9400,gpu-node-02,1,0.389,824,94,73
t0127,dcgm-gpu-node-03:9400,gpu-node-03,1,0.483,809,99,76
t0127,dcgm-gpu-node-04:9400,gpu-node-04,1,0.322,795,96,73
t0127,dcgm-gpu-node-05:9400,gpu-node-05,1,3.197,564,58,74
t0127,dcgm-gpu-node-06:9400,gpu-node-06,1,0.453,827,95,77
t0127,dcgm-gpu-node-07:9400,gpu-node-07,1,0.441,824,101,74
t0127,dcgm-gpu-node-08:9400,gpu-node-08,1,0.473,819,88,74
t0127,dcgm-gpu-node-09:9400,gpu-node-09,1,0.413,808,95,72
t0127,dcgm-gpu-node-10:9400,gpu-node-10,1,0.451,810,94,73
t0127,dcgm-gpu-node-11:9400,gpu-node-11,1,0.45,836,97,75
t0128,dcgm-gpu-node-00:9400,gpu-node-00,1,0.429,843,95,76
t0128,dcgm-gpu-node-01:9400,gpu-node-01,1,0.462,807,96,74
t0128,dcgm-gpu-node-02:9400,gpu-node-02,1,0.5,834,100,74
t0128,dcgm-gpu-node-03:9400,gpu-node-03,1,0.435,805,98,73
t0128,dcgm-gpu-node-04:9400,gpu-node-04,1,0.46,832,90,78
t0128,dcgm-gpu-node-05:9400,gpu-node-05,1,3.21,567,57,78
t0128,dcgm-gpu-node-06:9400,gpu-node-06,1,0.451,835,98,74
t0128,dcgm-gpu-node-07:9400,gpu-node-07,1,0.435,812,95,74
t0128,dcgm-gpu-node-08:9400,gpu-node-08,1,0.403,830,96,73
t0128,dcgm-gpu-node-09:9400,gpu-node-09,1,0.436,806,96,70
t0128,dcgm-gpu-node-10:9400,gpu-node-10,1,0.452,849,89,69
t0128,dcgm-gpu-node-11:9400,gpu-node-11,1,0.336,815,98,74
t0129,dcgm-gpu-node-00:9400,gpu-node-00,1,0.396,821,95,73
t0129,dcgm-gpu-node-01:9400,gpu-node-01,1,0.396,832,96,74
t0129,dcgm-gpu-node-02:9400,gpu-node-02,1,0.398,812,97,73
t0129,dcgm-gpu-node-03:9400,gpu-node-03,1,0.459,820,93,74
t0129,dcgm-gpu-node-04:9400,gpu-node-04,1,0.459,822,99,75
t0129,dcgm-gpu-node-05:9400,gpu-node-05,1,3.223,558,56,71
t0129,dcgm-gpu-node-06:9400,gpu-node-06,1,0.394,829,96,72
t0129,dcgm-gpu-node-07:9400,gpu-node-07,1,0.381,819,94,74
t0129,dcgm-gpu-node-08:9400,gpu-node-08,1,0.446,836,98,76
t0129,dcgm-gpu-node-09:9400,gpu-node-09,1,0.442,825,97,75
t0129,dcgm-gpu-node-10:9400,gpu-node-10,1,0.406,820,94,74
t0129,dcgm-gpu-node-11:9400,gpu-node-11,1,0.446,794,94,71
t0130,dcgm-gpu-node-00:9400,gpu-node-00,1,0.364,822,98,74
t0130,dcgm-gpu-node-01:9400,gpu-node-01,1,0.424,819,97,73
t0130,dcgm-gpu-node-02:9400,gpu-node-02,1,0.353,814,97,73
t0130,dcgm-gpu-node-03:9400,gpu-node-03,1,0.364,834,97,74
t0130,dcgm-gpu-node-04:9400,gpu-node-04,1,0.384,814,99,76
t0130,dcgm-gpu-node-05:9400,gpu-node-05,1,3.235,550,56,73
t0130,dcgm-gpu-node-06:9400,gpu-node-06,1,0.391,817,97,73
t0130,dcgm-gpu-node-07:9400,gpu-node-07,1,0.382,822,96,76
t0130,dcgm-gpu-node-08:9400,gpu-node-08,1,0.397,826,101,73
t0130,dcgm-gpu-node-09:9400,gpu-node-09,1,0.436,822,92,73
t0130,dcgm-gpu-node-10:9400,gpu-node-10,1,0.526,819,94,77
t0130,dcgm-gpu-node-11:9400,gpu-node-11,1,0.426,813,96,74
t0131,dcgm-gpu-node-00:9400,gpu-node-00,1,0.443,827,93,73
t0131,dcgm-gpu-node-01:9400,gpu-node-01,1,0.47,807,96,74
t0131,dcgm-gpu-node-02:9400,gpu-node-02,1,0.424,818,93,72
t0131,dcgm-gpu-node-03:9400,gpu-node-03,1,0.474,829,93,73
t0131,dcgm-gpu-node-04:9400,gpu-node-04,1,0.423,808,99,74
t0131,dcgm-gpu-node-05:9400,gpu-node-05,1,3.248,541,55,74
t0131,dcgm-gpu-node-06:9400,gpu-node-06,1,0.407,807,99,74
t0131,dcgm-gpu-node-07:9400,gpu-node-07,1,0.433,816,96,71
t0131,dcgm-gpu-node-08:9400,gpu-node-08,1,0.488,806,96,73
t0131,dcgm-gpu-node-09:9400,gpu-node-09,1,0.468,812,98,74
t0131,dcgm-gpu-node-10:9400,gpu-node-10,1,0.327,821,95,73
t0131,dcgm-gpu-node-11:9400,gpu-node-11,1,0.476,797,96,74
t0132,dcgm-gpu-node-00:9400,gpu-node-00,1,0.468,825,94,73
t0132,dcgm-gpu-node-01:9400,gpu-node-01,1,0.422,807,91,74
t0132,dcgm-gpu-node-02:9400,gpu-node-02,1,0.457,803,91,74
t0132,dcgm-gpu-node-03:9400,gpu-node-03,1,0.407,808,92,74
t0132,dcgm-gpu-node-04:9400,gpu-node-04,1,0.396,828,95,74
t0132,dcgm-gpu-node-05:9400,gpu-node-05,1,3.26,542,54,73
t0132,dcgm-gpu-node-06:9400,gpu-node-06,1,0.42,827,97,75
t0132,dcgm-gpu-node-07:9400,gpu-node-07,1,0.388,829,98,74
t0132,dcgm-gpu-node-08:9400,gpu-node-08,1,0.405,804,95,73
t0132,dcgm-gpu-node-09:9400,gpu-node-09,1,0.449,838,96,74
t0132,dcgm-gpu-node-10:9400,gpu-node-10,1,0.422,822,91,75
t0132,dcgm-gpu-node-11:9400,gpu-node-11,1,0.398,813,96,73
t0133,dcgm-gpu-node-00:9400,gpu-node-00,1,0.42,805,89,76
t0133,dcgm-gpu-node-01:9400,gpu-node-01,1,0.471,800,99,69
t0133,dcgm-gpu-node-02:9400,gpu-node-02,1,0.412,832,98,77
t0133,dcgm-gpu-node-03:9400,gpu-node-03,1,0.407,806,99,73
t0133,dcgm-gpu-node-04:9400,gpu-node-04,1,0.504,835,93,71
t0133,dcgm-gpu-node-05:9400,gpu-node-05,1,3.273,526,53,74
t0133,dcgm-gpu-node-06:9400,gpu-node-06,1,0.432,825,96,74
t0133,dcgm-gpu-node-07:9400,gpu-node-07,1,0.39,830,104,74
t0133,dcgm-gpu-node-08:9400,gpu-node-08,1,0.396,817,98,71
t0133,dcgm-gpu-node-09:9400,gpu-node-09,1,0.434,832,96,73
t0133,dcgm-gpu-node-10:9400,gpu-node-10,1,0.439,834,96,74
t0133,dcgm-gpu-node-11:9400,gpu-node-11,1,0.383,832,98,76
t0134,dcgm-gpu-node-00:9400,gpu-node-00,1,0.455,835,98,74
t0134,dcgm-gpu-node-01:9400,gpu-node-01,1,0.397,833,92,75
t0134,dcgm-gpu-node-02:9400,gpu-node-02,1,0.465,821,96,71
t0134,dcgm-gpu-node-03:9400,gpu-node-03,1,0.467,809,97,74
t0134,dcgm-gpu-node-04:9400,gpu-node-04,1,0.466,820,99,74
t0134,dcgm-gpu-node-05:9400,gpu-node-05,1,3.286,518,52,74
t0134,dcgm-gpu-node-06:9400,gpu-node-06,1,0.417,808,98,73
t0134,dcgm-gpu-node-07:9400,gpu-node-07,1,0.401,803,97,73
t0134,dcgm-gpu-node-08:9400,gpu-node-08,1,0.444,831,95,77
t0134,dcgm-gpu-node-09:9400,gpu-node-09,1,0.393,829,103,74
t0134,dcgm-gpu-node-10:9400,gpu-node-10,1,0.423,827,97,76
t0134,dcgm-gpu-node-11:9400,gpu-node-11,1,0.426,841,95,74
t0135,dcgm-gpu-node-00:9400,gpu-node-00,1,0.369,814,98,75
t0135,dcgm-gpu-node-01:9400,gpu-node-01,1,0.367,825,96,74
t0135,dcgm-gpu-node-02:9400,gpu-node-02,1,0.439,820,91,73
t0135,dcgm-gpu-node-03:9400,gpu-node-03,1,0.437,822,91,74
t0135,dcgm-gpu-node-04:9400,gpu-node-04,1,0.442,812,98,74
t0135,dcgm-gpu-node-05:9400,gpu-node-05,1,3.298,506,51,74
t0135,dcgm-gpu-node-06:9400,gpu-node-06,1,0.405,796,96,72
t0135,dcgm-gpu-node-07:9400,gpu-node-07,1,0.414,831,98,74
t0135,dcgm-gpu-node-08:9400,gpu-node-08,1,0.378,801,93,74
t0135,dcgm-gpu-node-09:9400,gpu-node-09,1,0.368,815,95,74
t0135,dcgm-gpu-node-10:9400,gpu-node-10,1,0.388,838,94,76
t0135,dcgm-gpu-node-11:9400,gpu-node-11,1,0.41,810,97,73
t0136,dcgm-gpu-node-00:9400,gpu-node-00,1,0.36,814,98,74
t0136,dcgm-gpu-node-01:9400,gpu-node-01,1,0.386,818,98,74
t0136,dcgm-gpu-node-02:9400,gpu-node-02,1,0.457,813,99,75
t0136,dcgm-gpu-node-03:9400,gpu-node-03,1,0.386,821,96,73
t0136,dcgm-gpu-node-04:9400,gpu-node-04,1,0.451,817,99,76
t0136,dcgm-gpu-node-05:9400,gpu-node-05,1,3.311,513,50,74
t0136,dcgm-gpu-node-06:9400,gpu-node-06,1,0.46,824,97,75
t0136,dcgm-gpu-node-07:9400,gpu-node-07,1,0.391,811,100,74
t0136,dcgm-gpu-node-08:9400,gpu-node-08,1,0.367,808,97,74
t0136,dcgm-gpu-node-09:9400,gpu-node-09,1,0.443,834,98,74
t0136,dcgm-gpu-node-10:9400,gpu-node-10,1,0.412,805,96,74
t0136,dcgm-gpu-node-11:9400,gpu-node-11,1,0.407,820,93,76
t0137,dcgm-gpu-node-00:9400,gpu-node-00,1,0.404,825,96,73
t0137,dcgm-gpu-node-01:9400,gpu-node-01,1,0.431,793,96,72
t0137,dcgm-gpu-node-02:9400,gpu-node-02,1,0.414,816,100,75
t0137,dcgm-gpu-node-03:9400,gpu-node-03,1,0.42,818,91,74
t0137,dcgm-gpu-node-04:9400,gpu-node-04,1,0.367,822,105,73
t0137,dcgm-gpu-node-05:9400,gpu-node-05,1,3.323,507,49,75
t0137,dcgm-gpu-node-06:9400,gpu-node-06,1,0.501,836,101,74
t0137,dcgm-gpu-node-07:9400,gpu-node-07,1,0.485,840,99,72
t0137,dcgm-gpu-node-08:9400,gpu-node-08,1,0.426,841,92,74
t0137,dcgm-gpu-node-09:9400,gpu-node-09,1,0.426,803,93,74
t0137,dcgm-gpu-node-10:9400,gpu-node-10,1,0.493,820,92,72
t0137,dcgm-gpu-node-11:9400,gpu-node-11,1,0.397,828,96,75
t0138,dcgm-gpu-node-00:9400,gpu-node-00,1,0.4,845,94,76
t0138,dcgm-gpu-node-01:9400,gpu-node-01,1,0.388,816,95,73
t0138,dcgm-gpu-node-02:9400,gpu-node-02,1,0.461,807,98,74
t0138,dcgm-gpu-node-03:9400,gpu-node-03,1,0.439,800,95,74
t0138,dcgm-gpu-node-04:9400,gpu-node-04,1,0.396,834,96,74
t0138,dcgm-gpu-node-05:9400,gpu-node-05,1,3.336,505,48,74
t0138,dcgm-gpu-node-06:9400,gpu-node-06,1,0.441,813,95,73
t0138,dcgm-gpu-node-07:9400,gpu-node-07,1,0.48,825,102,74
t0138,dcgm-gpu-node-08:9400,gpu-node-08,1,0.464,823,96,74
t0138,dcgm-gpu-node-09:9400,gpu-node-09,1,0.375,808,96,74
t0138,dcgm-gpu-node-10:9400,gpu-node-10,1,0.356,821,99,75
t0138,dcgm-gpu-node-11:9400,gpu-node-11,1,0.455,810,98,74
t0139,dcgm-gpu-node-00:9400,gpu-node-00,1,0.446,797,98,74
t0139,dcgm-gpu-node-01:9400,gpu-node-01,1,0.346,817,98,77
t0139,dcgm-gpu-node-02:9400,gpu-node-02,1,0.504,817,99,74
t0139,dcgm-gpu-node-03:9400,gpu-node-03,1,0.395,824,98,69
t0139,dcgm-gpu-node-04:9400,gpu-node-04,1,0.416,813,91,72
t0139,dcgm-gpu-node-05:9400,gpu-node-05,1,3.348,491,47,74
t0139,dcgm-gpu-node-06:9400,gpu-node-06,1,0.41,820,96,71
t0139,dcgm-gpu-node-07:9400,gpu-node-07,1,0.416,805,99,71
t0139,dcgm-gpu-node-08:9400,gpu-node-08,1,0.456,817,98,75
t0139,dcgm-gpu-node-09:9400,gpu-node-09,1,0.431,814,90,74
t0139,dcgm-gpu-node-10:9400,gpu-node-10,1,0.409,804,87,77
t0139,dcgm-gpu-node-11:9400,gpu-node-11,1,0.351,820,94,72
t0140,dcgm-gpu-node-00:9400,gpu-node-00,1,0.458,822,97,74
t0140,dcgm-gpu-node-01:9400,gpu-node-01,1,0.465,806,96,74
t0140,dcgm-gpu-node-02:9400,gpu-node-02,1,0.415,828,96,73
t0140,dcgm-gpu-node-03:9400,gpu-node-03,1,0.484,837,96,74
t0140,dcgm-gpu-node-04:9400,gpu-node-04,1,0.36,808,97,75
t0140,dcgm-gpu-node-05:9400,gpu-node-05,1,3.361,496,46,74
t0140,dcgm-gpu-node-06:9400,gpu-node-06,1,0.482,827,94,74
t0140,dcgm-gpu-node-07:9400,gpu-node-07,1,0.499,794,95,74
t0140,dcgm-gpu-node-08:9400,gpu-node-08,1,0.427,819,96,75
t0140,dcgm-gpu-node-09:9400,gpu-node-09,1,0.43,817,95,74
t0140,dcgm-gpu-node-10:9400,gpu-node-10,1,0.429,830,97,74
t0140,dcgm-gpu-node-11:9400,gpu-node-11,1,0.434,809,100,74
t0141,dcgm-gpu-node-00:9400,gpu-node-00,1,0.43,824,96,74
t0141,dcgm-gpu-node-01:9400,gpu-node-01,1,0.39,825,96,71
t0141,dcgm-gpu-node-02:9400,gpu-node-02,1,0.398,841,96,75
t0141,dcgm-gpu-node-03:9400,gpu-node-03,1,0.385,795,96,74
t0141,dcgm-gpu-node-04:9400,gpu-node-04,1,0.365,829,98,74
t0141,dcgm-gpu-node-05:9400,gpu-node-05,1,3.374,474,45,75
t0141,dcgm-gpu-node-06:9400,gpu-node-06,1,0.464,817,96,77
t0141,dcgm-gpu-node-07:9400,gpu-node-07,1,0.443,794,94,74
t0141,dcgm-gpu-node-08:9400,gpu-node-08,1,0.456,819,92,73
t0141,dcgm-gpu-node-09:9400,gpu-node-09,1,0.369,838,94,75
t0141,dcgm-gpu-node-10:9400,gpu-node-10,1,0.415,812,91,74
t0141,dcgm-gpu-node-11:9400,gpu-node-11,1,0.395,821,102,74
t0142,dcgm-gpu-node-00:9400,gpu-node-00,1,0.414,820,95,75
t0142,dcgm-gpu-node-01:9400,gpu-node-01,1,0.421,810,98,73
t0142,dcgm-gpu-node-02:9400,gpu-node-02,1,0.458,816,97,76
t0142,dcgm-gpu-node-03:9400,gpu-node-03,1,0.406,814,96,72
t0142,dcgm-gpu-node-04:9400,gpu-node-04,1,0.441,820,93,73
t0142,dcgm-gpu-node-05:9400,gpu-node-05,1,3.386,471,44,74
t0142,dcgm-gpu-node-06:9400,gpu-node-06,1,0.395,812,96,74
t0142,dcgm-gpu-node-07:9400,gpu-node-07,1,0.467,817,91,78
t0142,dcgm-gpu-node-08:9400,gpu-node-08,1,0.462,822,91,74
t0142,dcgm-gpu-node-09:9400,gpu-node-09,1,0.385,819,96,71
t0142,dcgm-gpu-node-10:9400,gpu-node-10,1,0.414,819,98,74
t0142,dcgm-gpu-node-11:9400,gpu-node-11,1,0.501,814,96,75
t0143,dcgm-gpu-node-00:9400,gpu-node-00,1,0.402,839,102,76
t0143,dcgm-gpu-node-01:9400,gpu-node-01,1,0.404,820,96,74
t0143,dcgm-gpu-node-02:9400,gpu-node-02,1,0.445,806,96,74
t0143,dcgm-gpu-node-03:9400,gpu-node-03,1,0.449,845,99,74
t0143,dcgm-gpu-node-04:9400,gpu-node-04,1,0.375,832,92,73
t0143,dcgm-gpu-node-05:9400,gpu-node-05,1,3.399,469,43,74
t0143,dcgm-gpu-node-06:9400,gpu-node-06,1,0.425,817,93,75
t0143,dcgm-gpu-node-07:9400,gpu-node-07,1,0.424,826,96,73
t0143,dcgm-gpu-node-08:9400,gpu-node-08,1,0.425,810,90,71
t0143,dcgm-gpu-node-09:9400,gpu-node-09,1,0.376,796,101,75
t0143,dcgm-gpu-node-10:9400,gpu-node-10,1,0.422,820,96,72
t0143,dcgm-gpu-node-11:9400,gpu-node-11,1,0.406,820,100,74
t0144,dcgm-gpu-node-00:9400,gpu-node-00,1,0.446,846,91,72
t0144,dcgm-gpu-node-01:9400,gpu-node-01,1,0.486,833,96,74
t0144,dcgm-gpu-node-02:9400,gpu-node-02,1,0.396,797,94,71
t0144,dcgm-gpu-node-03:9400,gpu-node-03,1,0.453,839,96,74
t0144,dcgm-gpu-node-04:9400,gpu-node-04,1,0.392,815,99,73
t0144,dcgm-gpu-node-05:9400,gpu-node-05,1,3.411,470,42,73
t0144,dcgm-gpu-node-06:9400,gpu-node-06,1,0.423,842,92,75
t0144,dcgm-gpu-node-07:9400,gpu-node-07,1,0.342,822,96,72
t0144,dcgm-gpu-node-08:9400,gpu-node-08,1,0.464,804,97,75
t0144,dcgm-gpu-node-09:9400,gpu-node-09,1,0.399,836,95,69
t0144,dcgm-gpu-node-10:9400,gpu-node-10,1,0.366,820,92,71
